Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,127,51,1,BigMECGreedy,0.05,56.1111111111111,15,21.8994,138,42,0.0003415,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,128,51,1,BigMECGreedy,0.05,44.4444444444444,23,34.7072,138,42,0.0010725,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,129,51,1,BigMECGreedy,0.05,41.6666666666667,25,37.1626,138,42,0.0009253,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,130,51,1,BigMECGreedy,0.05,45.0,14,20.174,138,42,0.0010097,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,131,51,1,BigMECGreedy,0.05,49.4444444444444,20,29.531,138,42,0.0004491,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,132,51,1,BigMECGreedy,0.05,50.0,18,25.0848,138,42,0.001133,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,133,51,1,BigMECGreedy,0.05,50.0,16,21.634,139,41,0.0007821,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,134,51,1,BigMECGreedy,0.05,50.0,15,19.9086,140,40,0.0003246,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,135,51,1,BigMECGreedy,0.05,46.6666666666667,15,21.8994,140,40,0.000846,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,136,51,1,BigMECGreedy,0.05,55.0,19,29.7964,140,40,0.0009787,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,137,51,1,BigMECGreedy,0.05,56.6666666666667,17,25.3502,140,40,0.0010462,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,138,51,1,BigMECGreedy,0.05,48.3333333333333,14,18.1832,141,39,0.0004448,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,139,51,1,BigMECGreedy,0.05,48.3333333333333,12,17.7186,141,39,0.0009109,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,140,51,1,BigMECGreedy,0.05,57.2222222222222,21,30.261,140,40,0.0008354,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,141,51,1,BigMECGreedy,0.05,60.0,21,33.2472,140,40,0.0006007,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,142,51,1,BigMECGreedy,0.05,52.7777777777778,18,26.0802,140,40,0.0007138,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,143,51,1,BigMECGreedy,0.05,59.4444444444444,19,28.801,139,41,0.0010415,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,144,51,1,BigMECGreedy,0.05,52.2222222222222,23,32.7164,140,40,0.0007615,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,145,51,1,BigMECGreedy,0.05,54.4444444444444,20,27.5402,138,42,0.0009738,0,,0,0,0
